47,61,66,68,72
47,61,66,68,73
47,61,66,68,74
47,61,66,68,75
47,61,66,69,70
47,61,66,69,71
47,61,66,69,72
47,61,66,69,73
47,61,66,69,74
47,61,66,69,75
47,61,66,70,71
47,61,66,70,72
47,61,66,70,73
47,61,66,70,74
47,61,66,70,75
47,61,66,71,72
47,61,66,71,73
47,61,66,71,74
47,61,66,71,75
47,61,66,72,73
47,61,66,72,74
47,61,66,72,75
47,61,66,73,74
47,61,66,73,75
47,61,66,74,75
47,61,67,68,69
47,61,67,68,70
47,61,67,68,71
47,61,67,68,72
47,61,67,68,73
47,61,67,68,74
47,61,67,68,75
47,61,67,69,70
47,61,67,69,71
47,61,67,69,72
47,61,67,69,73
47,61,67,69,74
47,61,67,69,75
47,61,67,70,71
47,61,67,70,72
47,61,67,70,73
47,61,67,70,74
47,61,67,70,75
47,61,67,71,72
47,61,67,71,73
47,61,67,71,74
47,61,67,71,75
47,61,67,72,73
47,61,67,72,74
47,61,67,72,75
47,61,67,73,74
47,61,67,73,75
47,61,67,74,75
47,61,68,69,70
47,61,68,69,71
47,61,68,69,72
47,61,68,69,73
47,61,68,69,74
47,61,68,69,75
47,61,68,70,71
47,61,68,70,72
47,61,68,70,73
47,61,68,70,74
47,61,68,70,75
47,61,68,71,72
47,61,68,71,73
47,61,68,71,74
47,61,68,71,75
47,61,68,72,73
47,61,68,72,74
47,61,68,72,75
47,61,68,73,74
47,61,68,73,75
47,61,68,74,75
47,61,69,70,71
47,61,69,70,72
47,61,69,70,73
47,61,69,70,74
47,61,69,70,75
47,61,69,71,72
47,61,69,71,73
47,61,69,71,74
47,61,69,71,75
47,61,69,72,73
47,61,69,72,74
47,61,69,72,75
47,61,69,73,74
47,61,69,73,75
47,61,69,74,75
47,61,70,71,72
47,61,70,71,73
47,61,70,71,74
47,61,70,71,75
47,61,70,72,73
47,61,70,72,74
47,61,70,72,75
47,61,70,73,74
47,61,70,73,75
47,61,70,74,75
47,61,71,72,73
47,61,71,72,74
47,61,71,72,75
47,61,71,73,74
47,61,71,73,75
47,61,71,74,75
47,61,72,73,74
47,61,72,73,75
47,61,72,74,75
47,61,73,74,75
47,62,63,64,65
47,62,63,64,66
47,62,63,64,67
47,62,63,64,68
47,62,63,64,69
47,62,63,64,70
47,62,63,64,71
47,62,63,64,72
47,62,63,64,73
47,62,63,64,74
47,62,63,64,75
47,62,63,65,66
47,62,63,65,67
47,62,63,65,68
47,62,63,65,69
47,62,63,65,70
47,62,63,65,71
47,62,63,65,72
47,62,63,65,73
47,62,63,65,74
47,62,63,65,75
47,62,63,66,67
47,62,63,66,68
47,62,63,66,69
47,62,63,66,70
47,62,63,66,71
47,62,63,66,72
47,62,63,66,73
47,62,63,66,74
47,62,63,66,75
47,62,63,67,68
47,62,63,67,69
47,62,63,67,70
47,62,63,67,71
47,62,63,67,72
47,62,63,67,73
47,62,63,67,74
47,62,63,67,75
47,62,63,68,69
47,62,63,68,70
47,62,63,68,71
47,62,63,68,72
47,62,63,68,73
47,62,63,68,74
47,62,63,68,75
47,62,63,69,70
47,62,63,69,71
47,62,63,69,72
47,62,63,69,73
47,62,63,69,74
47,62,63,69,75
47,62,63,70,71
47,62,63,70,72
47,62,63,70,73
47,62,63,70,74
47,62,63,70,75
47,62,63,71,72
47,62,63,71,73
47,62,63,71,74
47,62,63,71,75
47,62,63,72,73
47,62,63,72,74
47,62,63,72,75
47,62,63,73,74
47,62,63,73,75
47,62,63,74,75
47,62,64,65,66
47,62,64,65,67
47,62,64,65,68
47,62,64,65,69
47,62,64,65,70
47,62,64,65,71
47,62,64,65,72
47,62,64,65,73
47,62,64,65,74
47,62,64,65,75
47,62,64,66,67
47,62,64,66,68
47,62,64,66,69
47,62,64,66,70
47,62,64,66,71
47,62,64,66,72
47,62,64,66,73
47,62,64,66,74
47,62,64,66,75
47,62,64,67,68
47,62,64,67,69
47,62,64,67,70
47,62,64,67,71
47,62,64,67,72
47,62,64,67,73
47,62,64,67,74
47,62,64,67,75
47,62,64,68,69
47,62,64,68,70
47,62,64,68,71
47,62,64,68,72
47,62,64,68,73
47,62,64,68,74
47,62,64,68,75
47,62,64,69,70
47,62,64,69,71
47,62,64,69,72
47,62,64,69,73
47,62,64,69,74
47,62,64,69,75
47,62,64,70,71
47,62,64,70,72
47,62,64,70,73
47,62,64,70,74
47,62,64,70,75
47,62,64,71,72
47,62,64,71,73
47,62,64,71,74
47,62,64,71,75
47,62,64,72,73
47,62,64,72,74
47,62,64,72,75
47,62,64,73,74
47,62,64,73,75
47,62,64,74,75
47,62,65,66,67
47,62,65,66,68
47,62,65,66,69
47,62,65,66,70
47,62,65,66,71
47,62,65,66,72
47,62,65,66,73
47,62,65,66,74
47,62,65,66,75
47,62,65,67,68
47,62,65,67,69
47,62,65,67,70
47,62,65,67,71
47,62,65,67,72
47,62,65,67,73
47,62,65,67,74
47,62,65,67,75
47,62,65,68,69
47,62,65,68,70
47,62,65,68,71
47,62,65,68,72
47,62,65,68,73
47,62,65,68,74
47,62,65,68,75
47,62,65,69,70
47,62,65,69,71
47,62,65,69,72
47,62,65,69,73
47,62,65,69,74
47,62,65,69,75
47,62,65,70,71
47,62,65,70,72
47,62,65,70,73
47,62,65,70,74
47,62,65,70,75
47,62,65,71,72
47,62,65,71,73
47,62,65,71,74
47,62,65,71,75
47,62,65,72,73
47,62,65,72,74
47,62,65,72,75
47,62,65,73,74
47,62,65,73,75
47,62,65,74,75
47,62,66,67,68
47,62,66,67,69
47,62,66,67,70
47,62,66,67,71
47,62,66,67,72
47,62,66,67,73
47,62,66,67,74
47,62,66,67,75
47,62,66,68,69
47,62,66,68,70
47,62,66,68,71
47,62,66,68,72
47,62,66,68,73
47,62,66,68,74
47,62,66,68,75
47,62,66,69,70
47,62,66,69,71
47,62,66,69,72
47,62,66,69,73
47,62,66,69,74
47,62,66,69,75
47,62,66,70,71
47,62,66,70,72
47,62,66,70,73
47,62,66,70,74
47,62,66,70,75
47,62,66,71,72
47,62,66,71,73
47,62,66,71,74
47,62,66,71,75
47,62,66,72,73
47,62,66,72,74
47,62,66,72,75
47,62,66,73,74
47,62,66,73,75
47,62,66,74,75
47,62,67,68,69
47,62,67,68,70
47,62,67,68,71
47,62,67,68,72
47,62,67,68,73
47,62,67,68,74
47,62,67,68,75
47,62,67,69,70
47,62,67,69,71
47,62,67,69,72
47,62,67,69,73
47,62,67,69,74
47,62,67,69,75
47,62,67,70,71
47,62,67,70,72
47,62,67,70,73
47,62,67,70,74
47,62,67,70,75
47,62,67,71,72
47,62,67,71,73
47,62,67,71,74
47,62,67,71,75
47,62,67,72,73
47,62,67,72,74
47,62,67,72,75
47,62,67,73,74
47,62,67,73,75
47,62,67,74,75
47,62,68,69,70
47,62,68,69,71
47,62,68,69,72
47,62,68,69,73
47,62,68,69,74
47,62,68,69,75
47,62,68,70,71
47,62,68,70,72
47,62,68,70,73
47,62,68,70,74
47,62,68,70,75
47,62,68,71,72
47,62,68,71,73
47,62,68,71,74
47,62,68,71,75
47,62,68,72,73
47,62,68,72,74
47,62,68,72,75
47,62,68,73,74
47,62,68,73,75
47,62,68,74,75
47,62,69,70,71
47,62,69,70,72
47,62,69,70,73
47,62,69,70,74
47,62,69,70,75
47,62,69,71,72
47,62,69,71,73
47,62,69,71,74
47,62,69,71,75
47,62,69,72,73
47,62,69,72,74
47,62,69,72,75
47,62,69,73,74
47,62,69,73,75
47,62,69,74,75
47,62,70,71,72
47,62,70,71,73
47,62,70,71,74
47,62,70,71,75
47,62,70,72,73
47,62,70,72,74
47,62,70,72,75
47,62,70,73,74
47,62,70,73,75
47,62,70,74,75
47,62,71,72,73
47,62,71,72,74
47,62,71,72,75
47,62,71,73,74
47,62,71,73,75
47,62,71,74,75
47,62,72,73,74
47,62,72,73,75
47,62,72,74,75
47,62,73,74,75
47,63,64,65,66
47,63,64,65,67
47,63,64,65,68
47,63,64,65,69
47,63,64,65,70
47,63,64,65,71
47,63,64,65,72
47,63,64,65,73
47,63,64,65,74
47,63,64,65,75
47,63,64,66,67
47,63,64,66,68
47,63,64,66,69
47,63,64,66,70
47,63,64,66,71
47,63,64,66,72
47,63,64,66,73
47,63,64,66,74
47,63,64,66,75
47,63,64,67,68
47,63,64,67,69
47,63,64,67,70
47,63,64,67,71
47,63,64,67,72
47,63,64,67,73
47,63,64,67,74
47,63,64,67,75
47,63,64,68,69
47,63,64,68,70
47,63,64,68,71
47,63,64,68,72
47,63,64,68,73
47,63,64,68,74
47,63,64,68,75
47,63,64,69,70
47,63,64,69,71
47,63,64,69,72
47,63,64,69,73
47,63,64,69,74
47,63,64,69,75
47,63,64,70,71
47,63,64,70,72
47,63,64,70,73
47,63,64,70,74
47,63,64,70,75
47,63,64,71,72
47,63,64,71,73
47,63,64,71,74
47,63,64,71,75
47,63,64,72,73
47,63,64,72,74
47,63,64,72,75
47,63,64,73,74
47,63,64,73,75
47,63,64,74,75
47,63,65,66,67
47,63,65,66,68
47,63,65,66,69
47,63,65,66,70
47,63,65,66,71
47,63,65,66,72
47,63,65,66,73
47,63,65,66,74
47,63,65,66,75
47,63,65,67,68
47,63,65,67,69
47,63,65,67,70
47,63,65,67,71
47,63,65,67,72
47,63,65,67,73
47,63,65,67,74
47,63,65,67,75
47,63,65,68,69
47,63,65,68,70
47,63,65,68,71
47,63,65,68,72
47,63,65,68,73
47,63,65,68,74
47,63,65,68,75
47,63,65,69,70
47,63,65,69,71
47,63,65,69,72
47,63,65,69,73
47,63,65,69,74
47,63,65,69,75
47,63,65,70,71
47,63,65,70,72
47,63,65,70,73
47,63,65,70,74
47,63,65,70,75
47,63,65,71,72
47,63,65,71,73
47,63,65,71,74
47,63,65,71,75
47,63,65,72,73
47,63,65,72,74
47,63,65,72,75
47,63,65,73,74
47,63,65,73,75
47,63,65,74,75
47,63,66,67,68
47,63,66,67,69
47,63,66,67,70
47,63,66,67,71
47,63,66,67,72
47,63,66,67,73
47,63,66,67,74
47,63,66,67,75
47,63,66,68,69
47,63,66,68,70
47,63,66,68,71
47,63,66,68,72
47,63,66,68,73
47,63,66,68,74
47,63,66,68,75
47,63,66,69,70
47,63,66,69,71
47,63,66,69,72
47,63,66,69,73
47,63,66,69,74
47,63,66,69,75
47,63,66,70,71
47,63,66,70,72
47,63,66,70,73
47,63,66,70,74
47,63,66,70,75
47,63,66,71,72
47,63,66,71,73
47,63,66,71,74
47,63,66,71,75
47,63,66,72,73
47,63,66,72,74
47,63,66,72,75
47,63,66,73,74
47,63,66,73,75
47,63,66,74,75
47,63,67,68,69
47,63,67,68,70
47,63,67,68,71
47,63,67,68,72
47,63,67,68,73
47,63,67,68,74
47,63,67,68,75
47,63,67,69,70
47,63,67,69,71
47,63,67,69,72
47,63,67,69,73
47,63,67,69,74
47,63,67,69,75
47,63,67,70,71
47,63,67,70,72
47,63,67,70,73
47,63,67,70,74
47,63,67,70,75
47,63,67,71,72
47,63,67,71,73
47,63,67,71,74
47,63,67,71,75
47,63,67,72,73
47,63,67,72,74
47,63,67,72,75
47,63,67,73,74
47,63,67,73,75
47,63,67,74,75
47,63,68,69,70
47,63,68,69,71
47,63,68,69,72
47,63,68,69,73
47,63,68,69,74
47,63,68,69,75
47,63,68,70,71
47,63,68,70,72
47,63,68,70,73
47,63,68,70,74
47,63,68,70,75
47,63,68,71,72
47,63,68,71,73
47,63,68,71,74
47,63,68,71,75
47,63,68,72,73
47,63,68,72,74
47,63,68,72,75
47,63,68,73,74
47,63,68,73,75
47,63,68,74,75
47,63,69,70,71
47,63,69,70,72
47,63,69,70,73
47,63,69,70,74
47,63,69,70,75
47,63,69,71,72
47,63,69,71,73
47,63,69,71,74
47,63,69,71,75
47,63,69,72,73
47,63,69,72,74
47,63,69,72,75
47,63,69,73,74
47,63,69,73,75
47,63,69,74,75
47,63,70,71,72
47,63,70,71,73
47,63,70,71,74
47,63,70,71,75
47,63,70,72,73
47,63,70,72,74
47,63,70,72,75
47,63,70,73,74
47,63,70,73,75
47,63,70,74,75
47,63,71,72,73
47,63,71,72,74
47,63,71,72,75
47,63,71,73,74
47,63,71,73,75
47,63,71,74,75
47,63,72,73,74
47,63,72,73,75
47,63,72,74,75
47,63,73,74,75
47,64,65,66,67
47,64,65,66,68
47,64,65,66,69
47,64,65,66,70
47,64,65,66,71
47,64,65,66,72
47,64,65,66,73
47,64,65,66,74
47,64,65,66,75
47,64,65,67,68
47,64,65,67,69
47,64,65,67,70
47,64,65,67,71
47,64,65,67,72
47,64,65,67,73
47,64,65,67,74
47,64,65,67,75
47,64,65,68,69
47,64,65,68,70
47,64,65,68,71
47,64,65,68,72
47,64,65,68,73
47,64,65,68,74
47,64,65,68,75
47,64,65,69,70
47,64,65,69,71
47,64,65,69,72
47,64,65,69,73
47,64,65,69,74
47,64,65,69,75
47,64,65,70,71
47,64,65,70,72
47,64,65,70,73
47,64,65,70,74
47,64,65,70,75
47,64,65,71,72
47,64,65,71,73
47,64,65,71,74
47,64,65,71,75
47,64,65,72,73
47,64,65,72,74
47,64,65,72,75
47,64,65,73,74
47,64,65,73,75
47,64,65,74,75
47,64,66,67,68
47,64,66,67,69
47,64,66,67,70
47,64,66,67,71
47,64,66,67,72
47,64,66,67,73
47,64,66,67,74
47,64,66,67,75
47,64,66,68,69
47,64,66,68,70
47,64,66,68,71
47,64,66,68,72
47,64,66,68,73
47,64,66,68,74
47,64,66,68,75
47,64,66,69,70
47,64,66,69,71
47,64,66,69,72
47,64,66,69,73
47,64,66,69,74
47,64,66,69,75
47,64,66,70,71
47,64,66,70,72
47,64,66,70,73
47,64,66,70,74
47,64,66,70,75
47,64,66,71,72
47,64,66,71,73
47,64,66,71,74
47,64,66,71,75
47,64,66,72,73
47,64,66,72,74
47,64,66,72,75
47,64,66,73,74
47,64,66,73,75
47,64,66,74,75
47,64,67,68,69
47,64,67,68,70
47,64,67,68,71
47,64,67,68,72
47,64,67,68,73
47,64,67,68,74
47,64,67,68,75
47,64,67,69,70
47,64,67,69,71
47,64,67,69,72
47,64,67,69,73
47,64,67,69,74
47,64,67,69,75
47,64,67,70,71
47,64,67,70,72
47,64,67,70,73
